cycle,queueSize,serverCount,totalGenerated,totalBlocked,totalProcessed
# cycle 1: added server
2513,283,4,1538,7,1245
2514,282,4,1538,7,1247
2515,280,4,1538,7,1247
2516,281,4,1539,7,1247
2517,281,4,1539,7,1247
2518,281,4,1539,7,1248
2519,280,4,1539,7,1248
2520,281,4,1540,7,1248
2521,281,4,1540,7,1248
2522,281,4,1540,7,1248
2523,281,4,1540,7,1250
2524,279,4,1540,7,1250
2525,281,4,1542,7,1250
2526,281,4,1542,7,1251
2527,280,4,1542,7,1251
2528,280,4,1542,7,1251
2529,280,4,1542,7,1251
2530,283,4,1545,7,1251
2531,284,4,1546,7,1251
2532,285,4,1547,7,1252
2533,284,4,1547,7,1252
2534,284,4,1547,7,1254
2535,282,4,1547,7,1254
2536,282,4,1547,7,1254
2537,282,4,1547,7,1255
2538,282,4,1548,7,1256
2539,281,4,1548,7,1257
2540,280,4,1548,7,1257
2541,280,4,1548,7,1258
2542,279,4,1548,7,1258
2543,279,4,1548,7,1258
2544,282,4,1551,7,1258
2545,282,4,1551,7,1258
2546,282,4,1551,7,1258
2547,282,4,1551,7,1260
2548,280,4,1551,7,1260
2549,281,4,1552,7,1260
2550,281,4,1552,7,1260
2551,281,4,1552,7,1262
2552,279,4,1552,7,1262
2553,280,4,1553,7,1263
2554,279,4,1553,7,1263
2555,279,4,1553,7,1263
2556,279,4,1553,7,1263
2557,279,4,1553,7,1264
2558,278,4,1553,7,1264
2559,278,4,1553,7,1265
2560,277,4,1553,7,1266
2561,277,4,1554,7,1266
2562,277,4,1554,7,1266
2563,277,4,1554,7,1266
2564,277,4,1554,7,1266
2565,277,4,1554,7,1267
2566,276,4,1554,7,1267
2567,276,4,1554,7,1267
2568,276,4,1554,7,1267
2569,276,4,1554,7,1267
2570,276,4,1554,7,1267
2571,276,4,1554,7,1268
2572,275,4,1554,7,1269
2573,274,4,1554,7,1269
2574,274,4,1554,7,1270
2575,274,4,1555,7,1270
2576,275,4,1556,7,1271
2577,275,4,1557,7,1271
2578,275,4,1557,7,1271
2579,275,4,1557,7,1273
2580,273,4,1557,7,1273
2581,273,4,1557,7,1273
2582,273,4,1557,7,1273
2583,273,4,1557,7,1273
2584,274,4,1558,7,1273
2585,275,4,1559,7,1274
2586,274,4,1559,7,1274
2587,275,4,1560,7,1274
2588,275,4,1560,7,1274
2589,275,4,1560,7,1275
2590,276,4,1562,7,1275
2591,276,4,1562,7,1276
2592,277,4,1564,7,1276
2593,278,4,1565,7,1277
2594,277,4,1565,7,1277
2595,278,4,1566,7,1278
2596,277,4,1566,7,1278
2597,279,4,1568,7,1278
2598,281,4,1570,7,1278
2599,281,4,1570,7,1279
2600,280,4,1570,7,1280
2601,279,4,1570,7,1280
2602,281,4,1572,7,1280
2603,281,4,1572,7,1280
2604,283,4,1574,7,1280
2605,286,4,1577,7,1280
2606,286,4,1577,7,1280
2607,286,4,1577,7,1281
2608,285,4,1577,7,1281
2609,285,4,1577,7,1282
2610,284,4,1577,7,1282
2611,285,4,1578,7,1283
2612,284,4,1578,7,1284
2613,285,4,1580,7,1284
2614,287,4,1582,7,1284
2615,287,4,1582,7,1284
2616,287,4,1582,7,1285
2617,287,4,1583,7,1285
2618,287,4,1583,7,1285
2619,287,4,1583,7,1286
2620,287,4,1584,7,1286
2621,287,4,1584,7,1287
2622,286,4,1584,7,1287
2623,286,4,1584,7,1287
2624,288,4,1586,7,1287
2625,288,4,1586,7,1288
2626,287,4,1586,7,1288
2627,287,4,1586,7,1290
2628,285,4,1586,7,1291
2629,284,4,1586,7,1292
2630,283,4,1586,7,1293
2631,283,4,1587,7,1294
2632,282,4,1587,7,1294
2633,282,4,1587,7,1295
2634,281,4,1587,7,1296
2635,281,4,1588,7,1296
2636,281,4,1588,7,1297
2637,280,4,1588,7,1297
2638,280,4,1588,7,1297
2639,280,4,1588,7,1297
2640,281,4,1589,7,1297
2641,281,4,1589,7,1298
2642,280,4,1589,7,1298
2643,280,4,1589,7,1299
2644,280,4,1590,7,1299
2645,280,4,1590,7,1299
2646,280,4,1590,7,1299
2647,280,4,1590,7,1300
2648,279,4,1590,7,1301
2649,278,4,1590,7,1301
2650,278,4,1590,7,1302
2651,279,4,1592,7,1302
2652,280,4,1593,7,1302
2653,280,4,1593,7,1303
2654,281,4,1595,7,1303
2655,281,4,1595,7,1303
2656,284,4,1598,7,1303
2657,284,4,1598,7,1303
2658,284,4,1598,7,1303
2659,284,4,1598,7,1303
2660,284,4,1598,7,1303
2661,284,4,1598,7,1305
2662,282,4,1598,7,1305
2663,283,4,1599,7,1306
2664,282,4,1599,7,1306
2665,282,4,1599,7,1306
2666,283,4,1600,7,1306
2667,283,4,1600,7,1306
2668,284,4,1601,7,1306
2669,284,4,1601,7,1307
2670,284,4,1602,7,1308
2671,283,4,1602,7,1308
2672,283,4,1602,7,1309
2673,283,4,1603,7,1309
2674,283,4,1603,7,1309
2675,284,4,1604,7,1309
2676,284,4,1604,7,1310
2677,283,4,1604,7,1311
2678,283,4,1605,7,1311
2679,283,4,1605,7,1311
2680,285,4,1607,7,1312
2681,284,4,1607,7,1312
2682,286,4,1609,7,1312
2683,286,4,1609,7,1312
2684,286,4,1609,7,1312
2685,286,4,1609,7,1312
2686,286,4,1609,7,1312
2687,286,4,1609,7,1312
2688,286,4,1609,7,1313
2689,285,4,1609,7,1314
2690,285,4,1610,7,1315
2691,284,4,1610,7,1315
2692,284,4,1610,7,1316
2693,284,4,1611,7,1316
2694,284,4,1611,7,1316
2695,284,4,1611,7,1317
2696,283,4,1611,7,1317
2697,285,4,1613,7,1317
2698,285,4,1613,7,1317
2699,285,4,1613,7,1318
2700,284,4,1613,7,1318
2701,284,4,1613,7,1319
2702,283,4,1613,7,1320
2703,283,4,1614,7,1320
2704,283,4,1614,7,1320
2705,283,4,1614,7,1320
2706,283,4,1614,7,1320
2707,284,4,1615,7,1320
2708,284,4,1615,7,1320
2709,284,4,1615,7,1321
2710,283,4,1615,7,1322
2711,282,4,1615,7,1322
2712,282,4,1615,7,1322
2713,284,4,1617,7,1322
2714,284,4,1617,7,1322
2715,286,4,1619,7,1322
2716,289,4,1622,7,1323
2717,288,4,1622,7,1323
2718,289,4,1623,7,1324
2719,288,4,1623,7,1324
2720,288,4,1623,7,1325
2721,288,4,1624,7,1325
2722,289,4,1625,7,1326
2723,288,4,1625,7,1326
2724,288,4,1625,7,1326
2725,288,4,1625,7,1326
2726,289,4,1626,7,1326
2727,289,4,1626,7,1327
2728,288,4,1626,7,1327
2729,288,4,1626,7,1327
2730,290,4,1628,7,1327
2731,290,4,1628,7,1328
2732,289,4,1628,7,1330
2733,287,4,1628,7,1330
2734,287,4,1628,7,1330
2735,287,4,1628,7,1330
2736,287,4,1628,7,1330
2737,287,4,1628,7,1330
2738,287,4,1628,7,1330
2739,287,4,1628,7,1330
2740,287,4,1628,7,1333
2741,285,4,1629,7,1334
2742,285,4,1630,7,1334
2743,285,4,1630,7,1335
2744,284,4,1630,7,1335
2745,284,4,1630,7,1335
2746,284,4,1630,7,1335
2747,284,4,1630,7,1335
2748,285,4,1631,7,1335
2749,285,4,1631,7,1335
2750,286,4,1632,7,1335
2751,286,4,1632,7,1335
2752,286,4,1632,7,1335
2753,286,4,1632,7,1335
2754,288,4,1634,7,1336
2755,287,4,1634,7,1336
2756,287,4,1634,7,1336
2757,289,4,1636,7,1336
2758,290,4,1637,7,1338
2759,288,4,1637,7,1339
2760,287,4,1637,7,1339
2761,287,4,1637,7,1339
2762,287,4,1637,7,1339
2763,287,4,1637,7,1339
2764,290,4,1640,7,1339
2765,290,4,1640,7,1340
2766,289,4,1640,7,1341
2767,288,4,1640,7,1341
2768,288,4,1640,7,1341
2769,288,4,1640,7,1342
2770,287,4,1640,7,1342
2771,288,4,1641,7,1343
2772,288,4,1642,7,1344
2773,287,4,1642,7,1344
2774,287,4,1642,7,1345
2775,286,4,1642,7,1345
2776,286,4,1642,7,1345
2777,286,4,1642,7,1345
2778,287,4,1643,7,1345
2779,287,4,1643,7,1345
2780,287,4,1643,7,1345
2781,287,4,1643,7,1345
2782,287,4,1643,7,1346
2783,286,4,1643,7,1346
2784,286,4,1643,7,1346
2785,286,4,1643,7,1346
2786,287,4,1644,7,1347
2787,286,4,1644,7,1348
2788,285,4,1644,7,1349
2789,284,4,1644,7,1349
2790,284,4,1644,7,1349
2791,285,4,1645,7,1349
2792,287,4,1647,7,1350
2793,286,4,1647,7,1350
2794,286,4,1647,7,1350
2795,286,4,1647,7,1350
2796,286,4,1647,7,1351
2797,285,4,1647,7,1351
2798,285,4,1647,7,1351
2799,285,4,1647,7,1352
2800,284,4,1647,7,1352
2801,284,4,1647,7,1352
2802,284,4,1647,7,1354
2803,282,4,1647,7,1355
2804,281,4,1647,7,1355
2805,284,4,1650,7,1356
2806,283,4,1650,7,1356
2807,283,4,1650,7,1356
2808,284,4,1651,7,1356
2809,284,4,1651,7,1356
2810,286,4,1653,7,1356
2811,286,4,1653,7,1356
2812,286,4,1653,7,1358
2813,284,4,1653,7,1358
2814,284,4,1653,7,1359
2815,285,4,1655,7,1359
2816,285,4,1655,7,1359
2817,285,4,1655,7,1359
2818,286,4,1656,7,1360
2819,285,4,1656,7,1361
2820,284,4,1656,7,1361
2821,284,4,1656,7,1363
2822,283,4,1657,7,1363
2823,284,4,1658,7,1364
2824,283,4,1658,7,1364
2825,283,4,1658,7,1364
2826,283,4,1658,7,1364
2827,283,4,1658,7,1364
2828,283,4,1658,7,1364
2829,283,4,1658,7,1364
2830,285,4,1660,7,1364
2831,285,4,1660,7,1364
2832,285,4,1660,7,1365
2833,284,4,1660,7,1365
2834,284,4,1660,7,1366
2835,283,4,1660,7,1366
2836,284,4,1661,7,1366
2837,284,4,1661,7,1366
2838,286,4,1663,7,1367
2839,285,4,1663,7,1368
2840,285,4,1664,7,1368
2841,285,4,1664,7,1368
2842,285,4,1664,7,1368
2843,285,4,1664,7,1369
2844,284,4,1664,7,1369
2845,285,4,1665,7,1370
2846,284,4,1665,7,1370
2847,285,4,1666,7,1371
2848,284,4,1666,7,1371
2849,284,4,1666,7,1371
2850,284,4,1666,7,1371
2851,284,4,1666,7,1371
2852,284,4,1666,7,1372
2853,283,4,1666,7,1372
2854,283,4,1666,7,1372
2855,283,4,1666,7,1373
2856,282,4,1666,7,1374
2857,281,4,1666,7,1374
2858,281,4,1666,7,1375
2859,280,4,1666,7,1375
2860,281,4,1667,7,1375
2861,281,4,1667,7,1375
2862,282,4,1668,7,1376
2863,282,4,1669,7,1376
2864,282,4,1669,7,1376
2865,282,4,1669,7,1376
2866,284,4,1671,7,1376
2867,284,4,1671,7,1377
2868,283,4,1671,7,1378
2869,282,4,1671,7,1379
2870,282,4,1672,7,1380
2871,281,4,1672,7,1380
2872,281,4,1672,7,1380
2873,282,4,1673,7,1380
2874,282,4,1673,7,1381
2875,281,4,1673,7,1381
2876,281,4,1673,7,1382
2877,280,4,1673,7,1382
2878,280,4,1673,7,1382
2879,281,4,1674,7,1382
2880,282,4,1675,7,1382
2881,282,4,1675,7,1382
2882,283,4,1676,7,1382
2883,283,4,1676,7,1384
2884,281,4,1676,7,1384
2885,282,4,1677,7,1384
2886,282,4,1677,7,1384
2887,282,4,1677,7,1385
2888,281,4,1677,7,1386
2889,280,4,1677,7,1388
2890,278,4,1677,7,1388
2891,278,4,1677,7,1388
2892,278,4,1677,7,1388
2893,278,4,1677,7,1388
2894,278,4,1677,7,1388
2895,278,4,1677,7,1388
2896,278,4,1677,7,1389
2897,277,4,1677,7,1389
2898,277,4,1677,7,1389
2899,277,4,1677,7,1389
2900,277,4,1677,7,1389
2901,277,4,1677,7,1390
2902,276,4,1677,7,1391
2903,275,4,1677,7,1391
2904,275,4,1677,7,1391
2905,275,4,1677,7,1391
2906,275,4,1677,7,1391
2907,276,4,1678,7,1391
2908,278,4,1680,7,1392
2909,278,4,1681,7,1393
2910,277,4,1681,7,1393
2911,277,4,1681,7,1393
2912,277,4,1681,7,1393
2913,277,4,1681,7,1396
2914,274,4,1681,7,1397
2915,275,4,1683,7,1397
2916,275,4,1683,7,1397
2917,275,4,1683,7,1397
2918,275,4,1683,7,1397
2919,276,4,1684,7,1397
2920,278,4,1686,7,1397
2921,280,4,1688,7,1398
2922,279,4,1688,7,1399
2923,281,4,1691,7,1400
2924,281,4,1692,7,1400
2925,281,4,1692,7,1401
2926,280,4,1692,7,1402
2927,279,4,1692,7,1402
2928,279,4,1692,7,1403
2929,278,4,1692,7,1403
2930,278,4,1692,7,1404
2931,279,4,1694,7,1405
2932,278,4,1694,7,1405
2933,278,4,1694,7,1405
2934,278,4,1694,7,1405
2935,278,4,1694,7,1405
2936,278,4,1694,7,1405
2937,278,4,1694,7,1406
2938,280,4,1697,7,1406
2939,280,4,1697,7,1408
2940,278,4,1697,7,1408
2941,278,4,1697,7,1408
2942,278,4,1697,7,1408
2943,278,4,1697,7,1408
2944,278,4,1697,7,1409
2945,277,4,1697,7,1410
2946,279,4,1700,7,1410
2947,279,4,1700,7,1410
2948,281,4,1702,7,1410
2949,281,4,1702,7,1410
2950,283,4,1704,7,1411
2951,283,4,1705,7,1412
2952,283,4,1706,7,1412
2953,283,4,1706,7,1412
2954,283,4,1706,7,1412
2955,283,4,1706,7,1412
2956,283,4,1706,7,1412
2957,283,4,1706,7,1415
2958,280,4,1706,7,1415
2959,282,4,1708,7,1415
2960,282,4,1708,7,1415
2961,283,4,1709,7,1415
2962,283,4,1709,7,1415
2963,283,4,1709,7,1415
2964,283,4,1709,7,1415
2965,284,4,1710,7,1416
2966,283,4,1710,7,1416
2967,283,4,1710,7,1416
2968,283,4,1710,7,1416
2969,283,4,1710,7,1417
2970,282,4,1710,7,1418
2971,282,4,1711,7,1418
2972,282,4,1711,7,1419
2973,281,4,1711,7,1419
2974,281,4,1711,7,1419
2975,281,4,1711,7,1419
2976,282,4,1712,7,1420
2977,282,4,1713,7,1421
2978,281,4,1713,7,1421
2979,281,4,1713,7,1422
2980,280,4,1713,7,1424
2981,278,4,1713,7,1426
2982,276,4,1713,7,1426
2983,276,4,1713,7,1426
2984,276,4,1713,7,1426
2985,277,4,1714,7,1427
2986,276,4,1714,7,1427
2987,276,4,1714,7,1428
2988,276,4,1715,7,1428
2989,276,4,1715,7,1429
2990,276,4,1716,7,1429
2991,277,4,1717,7,1429
2992,277,4,1717,7,1429
2993,280,4,1720,7,1429
2994,282,4,1722,7,1430
2995,281,4,1722,7,1430
2996,281,4,1722,7,1430
2997,281,4,1722,7,1430
2998,282,4,1723,7,1430
2999,283,4,1724,7,1432
3000,281,4,1724,7,1432
3001,281,4,1724,7,1432
3002,281,4,1724,7,1432
3003,282,4,1725,7,1432
3004,283,4,1726,7,1433
3005,282,4,1726,7,1433
3006,282,4,1726,7,1433
3007,283,4,1727,7,1434
3008,282,4,1727,7,1435
3009,283,4,1729,7,1435
3010,283,4,1729,7,1435
3011,283,4,1729,7,1437
3012,281,4,1729,7,1438
3013,282,4,1731,7,1438
3014,282,4,1731,7,1439
3015,281,4,1731,7,1439
3016,281,4,1731,7,1439
3017,281,4,1731,7,1440
3018,280,4,1731,7,1440
3019,280,4,1731,7,1440
3020,280,4,1731,7,1440
3021,282,4,1733,7,1440
3022,283,4,1734,7,1441
3023,284,4,1736,7,1442
3024,285,4,1738,7,1443
3025,284,4,1738,7,1443
3026,284,4,1738,7,1443
3027,284,4,1738,7,1446
3028,282,4,1739,7,1446
3029,283,4,1740,7,1446
3030,283,4,1740,7,1446
3031,283,4,1740,7,1446
3032,283,4,1740,7,1446
3033,284,4,1741,7,1446
3034,284,4,1741,7,1447
3035,283,4,1741,7,1448
3036,284,4,1743,7,1448
3037,284,4,1743,7,1448
3038,284,4,1743,7,1448
3039,284,4,1743,7,1449
3040,283,4,1743,7,1450
3041,283,4,1744,7,1450
3042,284,4,1745,7,1450
3043,284,4,1745,7,1450
3044,286,4,1747,7,1451
3045,285,4,1747,7,1451
3046,285,4,1747,7,1451
3047,285,4,1747,7,1452
3048,284,4,1747,7,1453
3049,285,4,1749,7,1453
3050,285,4,1749,7,1454
3051,285,4,1750,7,1454
3052,285,4,1750,7,1454
3053,285,4,1750,7,1455
3054,284,4,1750,7,1456
3055,283,4,1750,7,1456
3056,283,4,1750,7,1457
3057,283,4,1751,7,1457
3058,283,4,1751,7,1457
3059,283,4,1751,7,1458
3060,282,4,1751,7,1458
3061,282,4,1751,7,1458
3062,282,4,1751,7,1459
3063,282,4,1752,7,1460
3064,281,4,1752,7,1460
3065,281,4,1752,7,1460
3066,281,4,1752,7,1461
3067,280,4,1752,7,1461
3068,280,4,1752,7,1461
3069,280,4,1752,7,1462
3070,279,4,1752,7,1462
3071,279,4,1752,7,1462
3072,279,4,1752,7,1462
3073,281,4,1754,7,1462
3074,281,4,1754,7,1463
3075,280,4,1754,7,1463
3076,280,4,1754,7,1463
3077,280,4,1754,7,1463
3078,280,4,1754,7,1464
3079,279,4,1754,7,1464
3080,281,4,1756,7,1465
3081,281,4,1757,7,1465
3082,284,4,1760,7,1465
3083,284,4,1760,7,1466
3084,283,4,1760,7,1466
3085,284,4,1761,7,1468
3086,283,4,1762,7,1469
3087,283,4,1763,7,1469
3088,283,4,1763,7,1469
3089,283,4,1763,7,1469
3090,284,4,1764,7,1469
3091,284,4,1764,7,1469
3092,285,4,1765,7,1471
3093,283,4,1765,7,1471
3094,283,4,1765,7,1471
3095,284,4,1766,7,1471
3096,284,4,1766,7,1472
3097,283,4,1766,7,1472
3098,283,4,1766,7,1472
3099,284,4,1767,7,1473
3100,283,4,1767,7,1473
3101,283,4,1767,7,1473
3102,285,4,1769,7,1473
3103,285,4,1769,7,1473
3104,285,4,1769,7,1473
3105,286,4,1770,7,1473
3106,286,4,1770,7,1474
3107,285,4,1770,7,1474
3108,286,4,1771,7,1475
3109,285,4,1771,7,1475
3110,285,4,1771,7,1476
3111,284,4,1771,7,1476
3112,284,4,1771,7,1477
3113,283,4,1771,7,1477
3114,283,4,1771,7,1477
3115,283,4,1771,7,1479
3116,281,4,1771,7,1479
3117,283,4,1773,7,1480
3118,283,4,1774,7,1480
3119,283,4,1774,7,1480
3120,283,4,1774,7,1481
3121,282,4,1774,7,1481
3122,282,4,1774,7,1481
3123,284,4,1776,7,1482
3124,283,4,1776,7,1482
3125,283,4,1776,7,1482
3126,283,4,1776,7,1483
3127,282,4,1776,7,1483
3128,282,4,1776,7,1483
3129,282,4,1776,7,1484
3130,281,4,1776,7,1485
3131,280,4,1776,7,1485
3132,280,4,1776,7,1486
3133,280,4,1777,7,1487
3134,279,4,1777,7,1487
3135,279,4,1777,7,1487
3136,279,4,1777,7,1487
3137,279,4,1777,7,1487
3138,279,4,1777,7,1487
3139,280,4,1778,7,1487
3140,280,4,1778,7,1487
3141,281,4,1779,7,1487
3142,281,4,1779,7,1487
3143,281,4,1779,7,1488
3144,282,4,1781,7,1491
3145,279,4,1781,7,1491
3146,280,4,1782,7,1491
3147,280,4,1782,7,1491
3148,280,4,1782,7,1491
3149,280,4,1782,7,1491
3150,280,4,1782,7,1491
3151,280,4,1782,7,1491
3152,280,4,1782,7,1491
3153,281,4,1783,7,1492
3154,280,4,1783,7,1493
3155,279,4,1783,7,1493
3156,279,4,1783,7,1494
3157,278,4,1783,7,1495
3158,277,4,1783,7,1495
3159,277,4,1783,7,1495
3160,278,4,1784,7,1495
3161,278,4,1784,7,1495
3162,278,4,1784,7,1496
3163,277,4,1784,7,1496
3164,277,4,1784,7,1496
3165,277,4,1784,7,1497
3166,277,4,1785,7,1497
3167,277,4,1785,7,1497
3168,277,4,1785,7,1499
3169,276,4,1786,7,1499
3170,277,4,1787,7,1499
3171,277,4,1787,7,1499
3172,277,4,1787,7,1499
3173,279,4,1789,7,1499
3174,279,4,1789,7,1499
3175,279,4,1789,7,1500
3176,278,4,1789,7,1501
3177,277,4,1789,7,1501
3178,277,4,1789,7,1502
3179,278,4,1791,7,1503
3180,277,4,1791,7,1503
3181,277,4,1791,7,1503
3182,277,4,1791,7,1504
3183,276,4,1791,7,1504
3184,276,4,1791,7,1504
3185,276,4,1791,7,1504
3186,276,4,1791,7,1504
3187,277,4,1792,7,1504
3188,278,4,1793,7,1505
3189,278,4,1794,7,1505
3190,278,4,1794,7,1506
3191,278,4,1795,7,1506
3192,278,4,1795,7,1506
3193,278,4,1795,7,1506
3194,278,4,1795,7,1507
3195,277,4,1795,7,1507
3196,277,4,1795,7,1508
3197,276,4,1795,7,1509
3198,275,4,1795,7,1509
3199,276,4,1796,7,1510
3200,275,4,1796,7,1510
3201,275,4,1796,7,1510
3202,276,4,1797,7,1510
3203,276,4,1797,7,1510
3204,276,4,1797,7,1510
3205,276,4,1797,7,1510
3206,276,4,1797,7,1510
3207,276,4,1797,7,1510
3208,276,4,1797,7,1510
3209,276,4,1797,7,1510
3210,276,4,1797,7,1511
3211,275,4,1797,7,1512
3212,274,4,1797,7,1513
3213,273,4,1797,7,1513
3214,273,4,1797,7,1513
3215,273,4,1797,7,1513
3216,273,4,1797,7,1513
3217,273,4,1797,7,1513
3218,273,4,1797,7,1514
3219,272,4,1797,7,1514
3220,272,4,1797,7,1515
3221,271,4,1797,7,1516
3222,270,4,1797,7,1517
3223,269,4,1797,7,1517
3224,269,4,1797,7,1518
3225,268,4,1797,7,1518
3226,268,4,1797,7,1518
3227,268,4,1797,7,1518
3228,268,4,1797,7,1519
3229,267,4,1797,7,1519
3230,268,4,1798,7,1519
3231,269,4,1799,7,1519
3232,271,4,1801,7,1520
3233,271,4,1802,7,1520
3234,271,4,1802,7,1520
3235,271,4,1802,7,1520
3236,271,4,1802,7,1520
3237,271,4,1802,7,1520
3238,271,4,1802,7,1521
3239,271,4,1803,7,1522
3240,270,4,1803,7,1522
3241,270,4,1803,7,1523
3242,269,4,1803,7,1523
3243,270,4,1804,7,1523
3244,271,4,1805,7,1523
3245,271,4,1805,7,1523
3246,271,4,1805,7,1525
3247,269,4,1805,7,1526
3248,268,4,1805,7,1526
3249,268,4,1805,7,1526
3250,268,4,1805,7,1527
3251,267,4,1805,7,1527
3252,267,4,1805,7,1527
3253,267,4,1805,7,1527
3254,267,4,1805,7,1527
3255,267,4,1805,7,1529
3256,265,4,1805,7,1529
3257,265,4,1805,7,1529
3258,265,4,1805,7,1530
3259,264,4,1805,7,1530
3260,266,4,1807,7,1530
3261,266,4,1807,7,1530
3262,267,4,1808,7,1530
3263,268,4,1809,7,1530
3264,268,4,1809,7,1531
3265,269,4,1811,7,1531
3266,271,4,1813,7,1531
3267,271,4,1813,7,1531
3268,271,4,1813,7,1532
3269,270,4,1813,7,1532
3270,270,4,1813,7,1532
3271,270,4,1813,7,1532
3272,270,4,1813,7,1533
3273,269,4,1813,7,1533
3274,271,4,1815,7,1534
3275,271,4,1816,7,1535
3276,271,4,1817,7,1536
3277,272,4,1819,7,1536
3278,273,4,1820,7,1536
3279,273,4,1820,7,1536
3280,274,4,1821,7,1537
3281,274,4,1822,7,1537
3282,274,4,1822,7,1537
3283,274,4,1822,7,1538
3284,273,4,1822,7,1539
3285,272,4,1822,7,1539
3286,272,4,1822,7,1539
3287,273,4,1823,7,1539
3288,273,4,1823,7,1539
3289,273,4,1823,7,1539
3290,273,4,1823,7,1541
3291,272,4,1824,7,1542
3292,273,4,1826,7,1542
3293,274,4,1827,7,1542
3294,275,4,1828,7,1542
3295,275,4,1828,7,1542
3296,275,4,1828,7,1542
3297,275,4,1828,7,1542
3298,276,4,1829,7,1542
3299,277,4,1830,7,1543
3300,276,4,1830,7,1543
3301,276,4,1830,7,1543
3302,276,4,1830,7,1544
3303,278,4,1833,7,1544
3304,279,4,1834,7,1544
3305,280,4,1835,7,1544
3306,282,4,1837,7,1544
3307,283,4,1838,7,1544
3308,284,4,1839,7,1546
3309,282,4,1839,7,1548
3310,280,4,1839,7,1548
3311,280,4,1839,7,1548
3312,280,4,1839,7,1548
3313,280,4,1839,7,1548
3314,280,4,1839,7,1548
3315,281,4,1840,7,1548
3316,281,4,1840,7,1548
3317,283,4,1842,7,1548
3318,283,4,1842,7,1548
3319,284,4,1843,7,1549
3320,283,4,1843,7,1549
3321,283,4,1843,7,1549
3322,283,4,1843,7,1549
3323,283,4,1843,7,1550
3324,282,4,1843,7,1552
3325,280,4,1843,7,1553
3326,280,4,1844,7,1553
3327,280,4,1844,7,1553
3328,280,4,1844,7,1553
3329,280,4,1844,7,1553
3330,280,4,1844,7,1554
3331,279,4,1844,7,1554
3332,281,4,1846,7,1554
3333,283,4,1848,7,1554
3334,283,4,1848,7,1554
3335,283,4,1848,7,1554
3336,283,4,1848,7,1554
3337,285,4,1850,7,1554
3338,285,4,1850,7,1555
3339,284,4,1850,7,1555
3340,285,4,1851,7,1555
3341,285,4,1851,7,1556
3342,286,4,1853,7,1556
3343,286,4,1853,7,1557
3344,285,4,1853,7,1557
3345,285,4,1853,7,1557
3346,285,4,1853,7,1558
3347,284,4,1853,7,1559
3348,283,4,1853,7,1559
3349,285,4,1855,7,1559
3350,286,4,1856,7,1559
3351,286,4,1856,7,1559
3352,289,4,1859,7,1559
3353,290,4,1860,7,1559
3354,290,4,1860,7,1561
3355,288,4,1860,7,1562
3356,288,4,1861,7,1563
3357,287,4,1861,7,1563
3358,287,4,1861,7,1564
3359,286,4,1861,7,1564
3360,286,4,1861,7,1564
3361,286,4,1861,7,1564
3362,286,4,1861,7,1564
3363,288,4,1863,7,1564
3364,289,4,1864,7,1565
3365,288,4,1864,7,1565
3366,290,4,1866,7,1565
3367,290,4,1866,7,1566
3368,289,4,1866,7,1567
3369,288,4,1866,7,1567
3370,290,4,1868,7,1567
3371,290,4,1868,7,1567
3372,292,4,1870,7,1569
3373,290,4,1870,7,1569
3374,292,4,1872,7,1570
3375,291,4,1872,7,1570
3376,293,4,1874,7,1570
3377,293,4,1874,7,1570
3378,295,4,1876,7,1570
3379,296,4,1877,7,1570
3380,297,4,1878,7,1571
3381,296,4,1878,7,1571
3382,296,4,1878,7,1572
3383,295,4,1878,7,1572
3384,296,4,1879,7,1572
3385,296,4,1879,7,1572
3386,296,4,1879,7,1572
3387,296,4,1879,7,1573
3388,297,4,1881,7,1573
3389,297,4,1881,7,1574
3390,296,4,1881,7,1575
3391,295,4,1881,7,1577
3392,293,4,1881,7,1578
3393,292,4,1881,7,1578
3394,292,4,1881,7,1578
3395,294,4,1883,7,1579
3396,293,4,1883,7,1580
3397,292,4,1883,7,1580
3398,292,4,1883,7,1581
3399,291,4,1883,7,1583
3400,290,4,1884,7,1584
3401,290,4,1885,7,1585
3402,289,4,1885,7,1585
3403,292,4,1888,7,1585
3404,292,4,1888,7,1585
3405,292,4,1888,7,1585
3406,292,4,1888,7,1585
3407,292,4,1888,7,1585
3408,293,4,1889,7,1585
3409,294,4,1890,7,1587
3410,292,4,1890,7,1588
3411,291,4,1890,7,1588
3412,293,4,1892,7,1588
3413,293,4,1892,7,1588
3414,293,4,1892,7,1590
3415,292,4,1893,7,1590
3416,292,4,1893,7,1590
3417,293,4,1894,7,1592
3418,292,4,1895,7,1592
3419,293,4,1896,7,1592
3420,294,4,1897,7,1593
3421,293,4,1897,7,1593
3422,293,4,1897,7,1593
3423,293,4,1897,7,1593
3424,293,4,1897,7,1593
3425,294,4,1898,7,1593
3426,295,4,1899,7,1593
3427,295,4,1899,7,1593
3428,295,4,1899,7,1593
3429,295,4,1899,7,1595
3430,293,4,1899,7,1595
3431,293,4,1899,7,1595
3432,293,4,1899,7,1596
3433,293,4,1900,7,1596
3434,293,4,1900,7,1597
3435,294,4,1902,7,1598
3436,293,4,1902,7,1598
3437,295,4,1904,7,1599
3438,294,4,1904,7,1599
3439,295,4,1905,7,1599
3440,295,4,1905,7,1599
3441,295,4,1905,7,1599
3442,295,4,1905,7,1600
